regulatoryGene,targetGene,weight
MLXIPL,ESR2,0.0167844316830246
ZNF236,CD59,0.0167842602956498
TET2,RAB20,0.0167841910899377
KMT2B,PSMD10,0.0167841270075757
ZFPM2,FJX1,0.0167837830021853
ZNF594,TNFRSF1A,0.0167837720631538
ZFHX4,SNX29,0.0167836813164803
MXD1,CCNL1,0.0167835681717523
MEF2C,TMEM47,0.0167835469337344
THAP4,BAG6,0.016783533890179
EPAS1,CYGB,0.0167834817806785
GLI3,LINC00883,0.0167834487159919
IRX5,C11orf80,0.0167833882295441
VDR,MAPK13,0.0167833657739979
GMEB2,P2RY11,0.0167833261748842
OVOL1,TBC1D30,0.0167832239146224
ZNF761,ZNF813,0.0167831956744619
THAP7,ZNF771,0.0167831881493841
ZNF675,ZNF85,0.0167831541670467
E4F1,GET4,0.0167831347552255
ZNF646,ZNF696,0.0167829530512319
ZEB1,ZNF106,0.0167828595931255
NPAS1,IFT140,0.0167826644266171
HOXD8,PRRX1,0.0167825580623578
ZFPM1,FBXL15,0.0167825302590761
TP53,CTD-2532N20.1,0.0167824625327318
LHX4,RP4-681N20.5,0.0167823632463361
ZFPM2,ANTXR2,0.0167823360770811
ZNF777,CROCC,0.0167822187262302
IKZF3,TNIP3,0.0167821233308761
BARX2,MARVELD3,0.0167821084209681
LMX1B,FSCN2,0.0167819716371521
SOX10,CCL28,0.0167817577465546
TFE3,HSPA12B,0.0167814448233938
SOX10,GPR143,0.01678134997544
ZNF408,RPUSD2,0.0167812500321939
EHF,BX842568.2,0.016780987499516
NFKB2,NT5DC1,0.0167809531216758
ZBED4,CLDND2,0.0167808520423644
RXRG,EGFLAM,0.0167808169365809
DRAP1,TMEM160,0.0167806351728098
ZEB1,RUNX1T1,0.0167805531669841
HOXA10,DLD,0.0167803907108208
ZNF655,CEP290,0.0167802581021358
LMX1B,KIF26B,0.0167802486553968
RHOXF1,PISD,0.0167801010750072
IRF6,GCNT2,0.0167798744895999
TRPS1,SLC1A2,0.0167797843962339
EPAS1,GNA12,0.0167796553955597
SGSM2,CTD-3032H12.1,0.016779570428945
DEAF1,ACD,0.0167795683099023
SOX10,ZG16B,0.0167795483525448
EEA1,DMXL1,0.0167794122603994
MSX2,DYNLRB2,0.0167793824384405
IRX2,POU2F3,0.0167792686961917
SNAPC4,SGSM3,0.0167792243004067
CREB3L4,MUC1,0.0167788917991619
CC2D1A,KRBA1,0.0167788301007742
ESR2,LINC01239,0.0167784725254333
SPIB,P2RX5,0.0167783020404922
SNAPC4,ZMYND19,0.0167782100437928
EEA1,SSH1,0.0167780246871619
ZBTB17,HEXIM2,0.0167778186723428
ESRRA,C9orf172,0.0167778092015391
CREB1,LEMD3,0.0167777822335443
IRF6,KCNMB1,0.0167775568030181
ZNF146,RP11-146F11.1,0.016777517074811
SOX9,MUC15,0.0167774803285095
ZNF562,KLHL42,0.0167774024290553
ZNF320,NUCB1,0.0167773902511657
SOX9,CDH3,0.0167771751632149
ZNF841,CTD-2270P14.1,0.016777170670212
SOX9,SMIM22,0.0167770767470607
ZNF428,MGAT2,0.016777067056108
IRX4,DMKN,0.0167770322654322
ZFPM2,AGTR1,0.0167769309250511
ZNF148,ALG10,0.0167768430446392
PPARG,VTI1B,0.0167768198924595
GRHL2,FAM218A,0.0167767877661702
CREBL2,GTF2E2,0.0167767280873374
ZNF148,CTDSPL2,0.016776576218174
BATF,NFKBIE,0.0167765196394668
ZNF789,RP11-1099M24.6,0.0167764504748227
ZNF680,TTC7A,0.0167763605233703
THAP4,KLC4,0.0167763155708798
IRX5,SUSD4,0.0167762994535443
E2F5,SSC4D,0.0167760803287431
THAP3,ZNF775,0.0167760451685298
ZNF324B,ZNF500,0.0167759836625237
LMX1B,MAPK13,0.0167758671584495
CXXC1,RSG1,0.0167758415945064
NFAT5,METTL15P1,0.0167756703027086
IRX5,CTC-526N19.1,0.016775639426372
ZNF576,RPS16,0.0167755681166592
ZEB2,TNS1,0.0167755143867705
ZNF695,RAD51,0.0167754083482567
PRR12,CUL7,0.0167753032015075
ESRRA,VPS9D1,0.0167750090395419
ESRRA,LIN7B,0.0167747806284045
ATOH8,RASL11A,0.0167745188689791
KLF14,PDE2A,0.0167745149654372
SOX10,PLCH1,0.0167744912264216
MECOM,RP11-672A2.4,0.0167744298130791
DMRT2,MT-CYB,0.016774358209183
TFAP2B,KB-1562D12.1,0.0167743347486565
THAP3,AMD1,0.0167742979247636
ZFP92,FAM212B,0.0167742703505979
MSX1,FBLN1,0.016774184283755
VDR,SYT8,0.016774090444885
ZNF385C,GABRA2,0.0167737857456596
CUX2,HIST1H4H,0.0167736722748398
IRX5,FAAH2,0.0167735715368345
ZSCAN20,RP1-253P7.4,0.0167734830886871
ZBTB37,RPS24,0.0167734187367104
TRPS1,FAM60A,0.0167731582382924
ZBTB17,LEMD2,0.0167731221633538
ZNF431,RP11-11N7.5,0.0167730560932558
OVOL2,FAAH2,0.0167730549574992
AHDC1,NDFIP1,0.0167729227026757
ZNF280C,RP11-700J17.1,0.0167728312385241
SOX9,RP11-283G6.4,0.0167727707538872
CREB3,DNASE2,0.0167727453100378
ZNF417,TOMM22,0.0167726572155334
ZEB2,ELK3,0.0167724717803401
ZNF316,SYMPK,0.016772408858203
ZNF777,RAB40C,0.0167722626743568
AR,CLMN,0.0167716922215782
HOXC12,LHX2,0.0167715860831403
ZNF507,NFAT5,0.0167714828321601
ZNF688,MBD3,0.0167714113055155
ZNF282,SYMPK,0.0167710824730106
SGSM2,QSOX1,0.0167708570540777
BARX2,KCTD14,0.0167707725843662
BAZ2B,SETD5,0.0167704366676977
ZNF324B,KIFC2,0.0167702661175856
ETV4,ITGB8,0.0167702593704002
XBP1,KRT40,0.0167702385516576
SON,BTBD7,0.0167702293384092
TRPS1,MGAT4A,0.0167700295429959
ASCL2,SEPHS2,0.0167699552624618
L3MBTL1,CCDC180,0.0167698427581079
CASZ1,SIPA1L3,0.01676976946455
ZNF383,ZNF569,0.0167696981485618
TFAP2A,NEK5,0.0167696906893036
ETV6,LIMK2,0.0167696826663741
ZNF711,RP11-712B9.2,0.0167695336361736
ZNF221,KRBA2,0.0167694453498183
SATB2,SNX29,0.0167693338531482
BCL11A,SMPDL3B,0.0167692867214351
LMX1B,PPP2R3C,0.0167692402846507
BAZ2B,NABP2,0.0167692157034869
SPDEF,SPINT2,0.0167691712132538
CHCHD3,AP001627.1,0.0167690879625422
TFAP2A,CBLC,0.0167689529564736
IRX2,MARVELD2,0.0167688906642007
ZFP41,MROH1,0.016768882227136
PLSCR1,TRIM22,0.016768816642669
GRHL2,GPR143,0.0167687222321445
TFCP2L1,PART1,0.0167685512766668
GMEB2,POLD1,0.0167685209703803
GFI1,TRBV25-1,0.0167684026852728
ZNF845,ZNF28,0.0167682962687859
MBD3,TBC1D10A,0.0167682331972992
ZNF750,DTNB,0.0167680012908233
ZNF93,RP11-253M7.1,0.016767943006519
E4F1,KLC4,0.0167678266918838
TMF1,DTWD2,0.0167677740497063
SALL2,MUC15,0.0167677516208921
ZHX1,PTEN,0.016767714511258
GABPA,FAM135A,0.0167676798000801
EOMES,CD37,0.0167676455398276
ELF5,MSI1,0.0167676174372327
TFE3,ROBO4,0.0167675793572004
ZNF768,NFKBIL1,0.0167675277193324
EPAS1,TBC1D20,0.0167674938607938
IRX6,CA4,0.0167674810367888
TCF15,LINC00961,0.0167672629376098
SOX12,CTD-2201E18.5,0.0167672228330261
ELF4,SLC7A7,0.0167664122321415
HOXA10,SNX19,0.016766362845477
ZNF423,TAL1,0.0167662874393393
PRMT3,TEX10,0.0167662303682303
KLF5,SNX11,0.0167661152415043
ZNF789,RP11-452H21.4,0.0167660235954939
NR1H2,UBXN6,0.0167659703895877
TFAP2B,AP1M2,0.0167659638118752
ZEB2,ADAMTS12,0.0167659251735635
KLF14,ACOT2,0.0167655485036196
THAP4,CTSO,0.0167654990625652
LMX1B,LYPD6,0.016765462408522
CREBL2,MARK2,0.0167653623397091
PRDM10,FNDC4,0.0167652426514055
ZNF92,UBP1,0.016765161175204
SNAI3,SH2D2A,0.0167651031293638
TCF15,ME3,0.0167650559073587
ZBED6,NOTCH2,0.0167650099267583
ERG,MCTP1,0.016764884361166
ZEB1,MKS1,0.0167647229865393
ZNF408,ERCC2,0.0167646340822495
ZBTB42,RDH13,0.0167646215821581
IRX6,PECR,0.0167645283682819
SPI1,CMTM3,0.0167643847168581
POU2AF1,IGHV3-33,0.0167643358072767
IRX4,RP11-429J17.7,0.0167642978050378
HSF1,STK25,0.016764166773056
PRDM2,WAPAL,0.0167639587078412
MTF1,CTA-363E19.2,0.0167639136998376
ZNF654,ZBTB11,0.0167638441579014
ZNF117,UBE2Z,0.0167637843848446
KLF15,BCAR3,0.0167637163813536
YY1,SLU7,0.0167636663193696
KLF14,SPARC,0.0167635887898398
ZNF827,MED8,0.0167635866975836
FOXO4,ABTB1,0.0167634420025019
TCF20,HDDC2,0.0167634395566455
L3MBTL1,NOP10,0.0167634333997572
ETS1,AVPR1A,0.0167631855609018
HMGA1,NPM3,0.0167630924679069
ZNF25,GGT7,0.0167629732682837
CEBPA,TNMD,0.0167627602212116
ZEB1,DKK2,0.0167625231075872
ZBTB17,PRPF31,0.016762498218909
ZBED6,RP11-449H3.3,0.0167624494096927
ZHX1,GLCCI1,0.0167623655895383
ZNF507,TNKS,0.0167623011701833
CREM,SNX24,0.0167620332946013
ZNF680,RP11-267M23.1,0.0167620271948322
ZNF581,RP11-466H18.1,0.0167619449717284
ZNF628,SIRT6,0.0167618105060331
FOXN2,CEP57L1,0.0167617457927706
MITF,ELK3,0.0167616484528838
ZNF385C,MYCL,0.0167615650420806
EEA1,FIZ1,0.0167612386492421
IRF4,LINC00528,0.0167611980375926
PCGF6,DUX4L50,0.0167610113132126
BCL11A,PRSS16,0.0167609430295837
ZBTB45,EXOSC5,0.0167607079028773
RORB,FADS1,0.0167606608208086
EPAS1,ITGB1BP1,0.0167601924763168
ZNF24,GPBP1L1,0.0167600835330414
IRX2,PRSS22,0.0167598698909494
ZNF837,HIP1R,0.0167595825553649
MESP1,HPS3,0.016759571841149
MBD2,AC013463.2,0.016759535356687
ZEB1,MBNL1,0.0167594282783632
ZBTB1,RB1CC1,0.0167593693364263
YBX2,MCCC1,0.0167593613745489
ZNF829,DCAF16,0.0167593414903881
LHX6,LIMS2,0.0167591081082642
FBXL19,SERPINF2,0.0167590376564453
PRDM2,TET2,0.0167587731620647
ZBTB37,PRPS1P2,0.0167587202026785
MZF1,LPIN3,0.0167586007273496
ZNF148,ZXDA,0.0167585890018144
ZNF766,ADAMTS4,0.0167585555138962
SP6,CTNNAL1,0.0167581219168213
CASZ1,RP11-378J18.8,0.0167580636086283
TFDP3,RP11-142C4.6,0.0167580131852921
MTF1,CDK4,0.0167578375074101
HMG20B,EMC10,0.0167578337138275
ZEB2,PRMT5,0.0167578006902778
KCMF1,CDC37L1,0.0167576279323648
PA2G4,RPL7,0.016757612986512
ZNF711,RP11-83A24.2,0.0167575621281435
SPDEF,TACSTD2,0.016757560516793
CREB3L4,LRRC75B,0.0167571603780101
ZBTB37,UHMK1,0.0167571299588461
LMX1B,SGSM2,0.0167564707967463
LMX1B,SH3GLB1,0.0167564395066321
VDR,MSI1,0.0167563947920426
WIZ,PI4KB,0.0167563765667903
FOXI1,XDH,0.0167561687751999
FOXN2,NHLRC3,0.0167561515867542
ZNF428,TBC1D10B,0.0167560180105084
GRHL2,ESRP2,0.0167559766597222
NR2C1,PPWD1,0.0167559729298745
JAZF1,GIMAP8,0.0167559547281706
PIN1,HIRIP3,0.0167557531863835
BNC2,DCHS1,0.0167557336379733
HOXC8,MRC1,0.0167555004733631
ZNF592,RP11-968O1.5,0.0167554915758604
TRPS1,DCHS2,0.0167554357240116
MYB,PRSS22,0.016755169324079
GRHL2,STRBP,0.0167551270594517
E4F1,PPP1R37,0.0167549694945028
LCORL,NHLRC2,0.0167549403855499
ZC3H8,MAPKAPK5,0.016754756244586
RORC,CGB7,0.0167546482489589
ZNF654,TRUB1,0.0167546460214667
DMRT2,TM7SF2,0.0167544773565551
LIN54,SP3,0.0167541643603801
PIN1,TBC1D10B,0.0167540641591075
PPARG,PDP2,0.0167540566521322
GPBP1,RWDD4,0.0167538566337794
SALL2,PROM2,0.0167535988635645
ZNF260,TMEM67,0.0167535365248122
E4F1,PDDC1,0.0167534661937085
ZNF423,CRHR2,0.0167533219615693
MSC,AQP9,0.0167532845294526
PA2G4,AC009245.3,0.0167532092517833
EPAS1,SLC7A10,0.0167532015627796
SALL2,RBM11,0.0167531882799361
ZFP91,UBQLN1,0.0167531776670267
HOXC8,TEK,0.016752854924318
SMAD4,GPBP1,0.0167527379939711
ZFX,ANKRD12,0.0167526884335645
DNMT1,METTL9,0.016752648239366
MECOM,TACR1,0.0167525806980744
IRF6,C1orf168,0.0167525264080116
TRPS1,TMEM154,0.0167521367223478
KMT2A,SRA1,0.016751990703185
IRX6,CDC42EP2,0.0167518509566038
HKR1,TMEM26-AS1,0.0167518080144403
ZNF831,THEMIS,0.0167516992730014
NME2,NME1,0.0167516486117641
SGSM2,NINL,0.0167516125538909
EBF4,ARHGAP39,0.0167514770867178
ZNF25,PPP3R1,0.0167514492110109
IRF3,DNAJC17,0.0167513769367795
FOXN2,SEC23A,0.0167513080828884
ERG,CTC-463A16.1,0.0167512667989635
SPDEF,PRKCZ,0.0167510937425706
MLXIPL,SSC4D,0.0167510331885164
SGSM2,DXO,0.0167509776155564
ZBTB17,ZNF341,0.0167508448397731
BCL11A,ANKRD18A,0.0167508179341826
BAZ2B,EMC8,0.0167507475576327
BARX2,NFASC,0.0167504983852689
RXRG,CD99L2,0.016750430643578
ZNF552,CLDN7,0.0167500967998476
LTF,ITGA2,0.016749937920748
ZNF324,ISYNA1,0.0167497314455854
SATB2,SLC35F1,0.0167496065940457
HOXB7,PHLDB1,0.0167495332605701
ZNF780B,XXbac-BPG283O16.9,0.0167494523273694
HOXD8,EMX2,0.0167494387215004
SP140,FYB,0.0167493270330177
FOXP2,TBX15,0.0167493179405182
ZNF140,ZNF57,0.0167493152324659
TFAP2A,RAB3IP,0.0167492844196964
LMX1B,BARX2,0.0167491972387627
SPDEF,SIPA1L3,0.0167491822355198
ZNF423,TMEM246,0.0167490316104858
NFAT5,MACF1,0.0167489885370974
ZNF497,SPTBN2,0.0167487922743751
CREB3L4,BCAS4,0.0167486022523907
SPDEF,CTD-2008P7.9,0.0167485867149611
IRX2,RP11-1191J2.5,0.0167485316054093
EBF3,HID1-AS1,0.0167485205411884
BPTF,SETBP1,0.0167484152534598
CEBPG,BCAN,0.0167483370419506
IRX6,RHOXF1,0.0167482403796006
ZNF695,ASPM,0.0167482231166073
GATA3,LINC00958,0.0167480720957799
NR6A1,RP11-631N16.2,0.016747810207563
ZNF45,ZNF554,0.0167476675312107
SOX10,IL22RA1,0.0167475236733792
EOMES,XCR1,0.016747345829617
SKIL,ARIH2OS,0.0167473387071831
STAT5A,TKT,0.0167473362415519
KMT2A,ZBTB44,0.016747331914233
NFYC,EIF3L,0.0167473032595968
BARX2,CDCP1,0.0167472937447911
GTF3A,ATP5C1,0.0167470013015433
ZNF74,SEPT5,0.0167469040250967
IRX3,TM4SF1-AS1,0.0167468881114271
TEAD1,SYNE1,0.016746800652647
TET1,UBN2,0.0167467832635782
ZNF780B,ARL8A,0.0167466905371966
CXXC1,TOP3B,0.0167466000129175
NACC2,PFKFB1,0.0167463818639882
HSF1,HS1BP3,0.016746306335581
NACC2,CCDC92,0.0167462690057076
OVOL2,GSTO2,0.0167461422683571
E2F6,PRPF18,0.0167460404251967
ZNF561,HCG15,0.0167459825880601
ZNF512B,ATP6AP2,0.0167457215890588
JUND,MCL1,0.0167455489366829
ZHX1,SEC63,0.0167455224154217
HOXA10,CALB2,0.0167455052170282
MYSM1,CTB-89H12.4,0.0167454441417341
TFDP3,PPEF1,0.0167451184845392
TP63,KCNS3,0.0167448572041207
ZNF644,PIGN,0.0167448383054262
ZGPAT,BCAR1,0.0167446669036288
THAP4,MRPL43,0.0167446540508375
ZNF408,RITA1,0.0167446316249399
BAZ2A,SNRPG,0.0167446009120633
ZNF140,FADS3,0.0167445524427884
ZBTB48,SIRT7,0.0167444295851946
ZNF675,ZNF107,0.0167444290253904
ZNF609,RPL23AP1,0.0167441856658599
ZNF169,C1orf111,0.0167441245145298
THAP4,WSB1,0.0167440155539597
TP53,F12,0.0167439557585143
TFAP2A,AP1M2,0.016743936542907
ZNF525,ZNF134,0.0167439268280036
E2F5,AKT2,0.0167438159228492
ETS1,ASAP1,0.016743811169698
GRHL2,CCL28,0.0167437712037641
HSF4,D2HGDH,0.0167436223341563
CENPB,USE1,0.0167435539622512
ZNF654,PDS5A,0.0167431811953621
REL,ZNF292,0.0167429865931236
TET3,RWDD1,0.0167429256175982
SOX9,RP11-1149O23.3,0.0167428013059129
ZNF681,ZNF675,0.0167424170526232
TFAP2A,ARHGEF37,0.0167423991742516
TIGD1,MAPKAPK5,0.0167423764746197
TFCP2L1,PCYT1B,0.0167422720049615
MYSM1,WDR17,0.0167422512930108
ASH1L,PARGP1,0.0167420447813291
TET3,C14orf166,0.016741994488994
FOXP2,ST3GAL6,0.0167419120120084
TP73,C1orf210,0.0167414432278151
TCF4,TPST1,0.0167414237953345
THAP4,NTMT1,0.016741281009681
ADNP,UPP1,0.0167412548801931
SOX9,PLCH1,0.0167411480499231
ZNF81,TRRAP,0.0167410799242022
FOXI1,AC093627.10,0.0167409099805738
ZNF793,SPATA4,0.0167408386929376
ELF4,FPR3,0.0167408171486744
PIN1,ZDHHC20,0.0167407237665598
SOX18,SENCR,0.0167406514737743
ZNF787,PPP6R1,0.0167403132309568
ZNF576,ABHD8,0.0167403054212298
ERG,RP11-175K6.1,0.0167401607118027
EPAS1,CLIC5,0.0167401385362416
JAZF1,FLI1,0.0167400746358997
NPAS1,EVL,0.0167400393460755
MLXIPL,HSPB6,0.0167399970963877
IRX2,FUT2,0.0167399497428451
FOXJ3,FOXJ2,0.0167397411659445
HOXD8,LRCH2,0.0167395478431868
ZBTB45,XAB2,0.0167395092823243
NFAT5,ZFYVE26,0.0167393043120193
NFIA,CYBRD1,0.0167392052479906
MYCL,SEMA4D,0.016739183451156
TGIF2,KIAA1549L,0.0167390296105635
BCL11A,RP5-827C21.6,0.0167390125222849
ELF3,MIR205HG,0.0167390078275204
IRX4,KRT83,0.0167389725144525
TBX18,PCDH19,0.0167388839509217
ZNF524,FBXL15,0.0167388409739796
ZHX1,TMEM192,0.0167388385183216
BARX2,NUDT10,0.0167387895932982
IRF6,PDLIM4,0.0167387393453785
DMTF1,RP1-20N2.8,0.0167386705929424
ZNF581,GNB2L1,0.0167385713857073
ZNF518A,CAPZB,0.016738253864696
ZNF165,PTRH2,0.0167382436034082
TCF7,CCNJL,0.0167380769600459
IRX5,MMP25-AS1,0.016737980369984
ZNF544,TMEM26,0.0167377840619262
BAZ2A,TCEAL8,0.01673770559844
ZNF84,ZNF300,0.0167376504358
ARX,TSPAN8,0.0167375676086355
ZMAT1,RP11-843P14.2,0.0167373657738333
JAZF1,GNB1,0.0167372836366494
CENPT,SLC25A45,0.016737244596827
FLI1,TMC7,0.0167372162509781
IRX2,KCNH3,0.016736951838696
MTF1,USP53,0.0167369402927466
MEF2A,DOLPP1,0.0167369361962099
ZNF688,ANKRD35,0.016736817615857
ZNF750,CLUHP3,0.0167367220590582
FBXL19,TKFC,0.0167366921151368
MEOX2,HID1-AS1,0.0167365948207753
IRF8,C1orf186,0.0167364200123445
IRF5,CD14,0.016736383591873
BAZ2A,ZNF318,0.0167363042649403
ZBED6,DNAH1,0.0167362254816923
ZNF627,STK40,0.0167361351276323
ZNF512B,ZNF839,0.0167360956442595
OVOL2,LINC00885,0.0167360364694427
PPARG,COBLL1,0.0167358020750047
MSX1,ZNF3,0.0167357252626813
TFAP2C,EHF,0.0167356958495496
ZBTB37,TMEM56-RWDD3,0.016735695087909
CREBL2,PPP6C,0.0167356526538348
ZFPM2,RP3-406A7.7,0.0167356430061779
BARX2,ATP1B1,0.0167355839618661
AEBP2,C7orf60,0.0167355753632688
ZNF561,KIAA0895,0.0167355299432307
ZNF668,ZNF506,0.0167351677252187
ZNF793,AC159540.1,0.0167351109142619
STAT5B,EIF3A,0.0167349356375005
KDM2B,QSOX2,0.016734491192893
EBF1,CLDN2,0.0167342631484457
HOXB7,PRELP,0.0167342118982132
PRDM2,CDK13,0.0167340366196956
IRF8,CTSC,0.0167337516419477
ZNF775,MAPK6,0.0167335939580915
IKZF3,CXCR6,0.0167335603169273
ZBTB12,ENHO,0.0167335374574449
CC2D1A,EHMT2,0.0167334418397541
IRF5,ASGR2,0.0167330337683851
SPI1,TMC8,0.0167329217347568
AEBP2,IPMK,0.0167326443726474
ZNF710,SMIM10,0.0167325265631906
ANKZF1,CYP2D7,0.0167324658969356
CREB3L4,SEZ6L2,0.0167323723513191
HSF1,PELI3,0.0167323680668705
SP1,SPEN,0.0167323191450153
HMG20B,AMDHD2,0.0167322992459007
TFCP2L1,BSPRY,0.0167321949609854
ZNF587,RP11-301L8.2,0.0167321300980632
ZNF668,CALR,0.0167320793873232
ZNF793,STX8,0.0167318862977143
HOXC8,PMS2CL,0.0167316565118001
ZNF141,DDX17,0.0167316007963123
E2F2,CLSPN,0.0167315232509038
ZEB1,CCDC24,0.0167314318741528
NFYC,KIF3B,0.0167310545668763
THAP7,HPS6,0.0167308406694257
ZNF511,UBE2M,0.0167307409633648
ESR2,DOCK11,0.0167307145410076
ZGPAT,OSBPL5,0.0167306316018782
HMGN3,CCDC58,0.0167305073400354
SAFB2,LRRC45,0.0167305016776132
PIN1,TAF15,0.0167302966734412
ELF5,CGN,0.0167299661195663
NFXL1,DHX33,0.016729905716247
ZNF780B,RBM12B,0.0167297856656086
BARX2,IGLV1-51,0.0167297658355427
OVOL2,CRB3,0.0167296814375671
EBF3,DNAJC12,0.0167296783168772
SON,NCOA2,0.0167296773664229
IRX4,LLGL2,0.0167294964651017
GLMP,TMEM127,0.0167293728188624
IRX2,WNT10A,0.0167293370412677
ZEB2,PECAM1,0.0167292653467674
SALL2,PDE1C,0.0167289697540187
ETV6,DECR1,0.0167284853972745
LMX1B,TMPRSS3,0.0167284528305885
TFAP2A,SH2D3A,0.0167283891301982
TFAP2A,FOXA1,0.0167283890878628
ZNF675,ZNF626,0.0167283260887305
ZNF816,ZNF599,0.0167282575989883
ZNF25,ARMC1,0.0167280647651265
SOX5,WHAMMP3,0.0167280534323966
CIC,GTPBP1,0.0167280341541542
FOXF2,PHF24,0.0167280098435365
MTF1,IKBKAP,0.0167279910250865
DNTTIP1,RFC2,0.0167279552546024
CLOCK,IREB2,0.0167279097546297
SP6,SIPA1L3,0.0167278432015971
ZNF777,KLHL25,0.0167278419264818
PPARG,ACSS3,0.0167277314331989
RORB,GLYCTK,0.0167277165019022
FOXN1,FUT6,0.0167276897468473
IRX5,TNNI1,0.0167276346519232
BAZ2B,RTCB,0.0167272711639798
TWIST1,SERPING1,0.0167272020146182
DEAF1,TMEM134,0.0167269975367519
ATF6B,EFS,0.0167268310939152
SOX9,TMEM125,0.0167268244600928
KLF14,MARC1,0.0167268218779326
ZNF282,GTF3C5,0.0167267613622681
PRDM10,ZNF776,0.0167265434271696
KAT7,FGD2,0.0167265283900522
ZNF140,DNAH14,0.016726408680475
PA2G4,NT5C3B,0.0167263044555876
MBD3,PPARD,0.0167260909099589
ZBTB8B,SCN2B,0.0167259664470317
KLF14,CACNA2D4,0.0167259161947245
HOXA10,SLC25A51,0.0167257770618842
IRX4,IGKV3-11,0.0167257261105572
ZNF770,ZBED6,0.0167254369566172
ZNF688,TMEM129,0.0167253059498161
ZNF384,RPS27L,0.0167252327726173
ZNF695,TMSB15A,0.0167250770538398
IRX2,C1orf145,0.0167250348458616
ZNF205,URGCP,0.0167249829495549
KLF5,EGF,0.0167248706131099
NFATC4,FAM20A,0.0167247794339767
TFEC,TIFAB,0.0167243803235784
ZNF487,H3F3B,0.0167243754959761
CEBPA,HOOK2,0.0167238887056468
ZNF543,CD63,0.0167237607229682
EHF,DOCK5,0.0167237585445888
EEA1,CH17-472G23.4,0.0167237399223955
ZEB1,PLN,0.0167236836427556
IKZF1,CLEC12A,0.0167236587241702
CASZ1,GTF2E2,0.0167235767925895
ZNF793,POLE4,0.0167235047667297
EBF2,PRG4,0.0167234859775657
TCF3,SEPT5,0.0167233866869936
SATB2,ALS2CR11,0.016723314791317
USF2,LRRC49,0.0167231723594564
TRPS1,FAXC,0.0167231035038481
MAF,C1orf186,0.016723078599938
SGSM2,PILRB,0.0167228995303718
TFDP1,GDPD3,0.0167227819292295
HOXA10,MTMR11,0.016722748144482
TFAP2A,TNRC18P1,0.0167227432410563
HOXB8,LINC01537,0.0167226960698929
ZBTB26,ZNF780B,0.0167225132552829
ZNF561,PARVB,0.0167224530428028
GRHL1,SYT8,0.0167223592560841
ZNF81,HEATR1,0.0167223328911883
ATF7,NCOA6,0.0167222393442115
SOX10,SPINT1,0.0167222243727498
ALX4,TMC3-AS1,0.0167221831465611
MEOX1,APOL3,0.0167220716617778
TCF20,RP11-395A13.2,0.0167220692547331
XBP1,RP1-232P20.1,0.0167218949211125
ZNF750,CTA-398F10.2,0.016721888710965
MYRF,RP5-965G21.3,0.0167218098678455
ZNF282,TRAP1,0.0167216944603158
HOXB8,SLC19A3,0.016721647658743
THAP7,SF3A2,0.0167215892809728
ZC3H8,SLC35F6,0.0167215878833816
RUNX3,ITPRIPL1,0.0167215844729855
KLF15,CITED2,0.0167214712237187
GPBP1,ARSA,0.0167213898173427
TIGD1,CYP2J2,0.0167212433042246
ZEB2,CORO2B,0.0167211552752912
TET3,HMCES,0.01672095723325
JAZF1,GAB3,0.0167206591354055
SKIL,KLF10,0.0167205159115899
ZNF81,AC015849.19,0.0167204815923748
EBF3,GNA12,0.0167203967309994
ZNF26,ZNF789,0.0167203544703752
ZFP92,FLJ38122,0.0167203293255223
ZNF707,RGS12,0.0167202929853298
FOXN3,MIA3,0.0167202602833804
ELF5,ESRP1,0.0167201404164012
TFAP2A,PHF19,0.0167200929770368
REXO4,NFKBIL1,0.0167200710399015
XBP1,FBP1,0.0167200309101304
ZNF594,TMSB4X,0.0167199801430779
HOXC8,FAM69A,0.0167199426044348
THAP7,CCDC71,0.0167199206782893
RUNX1,FAM60A,0.0167197830019798
IRX6,TIMP4,0.016719638842267
GATA3,PTPRZ1,0.0167196348435549
HMG20B,MIF,0.0167196014917957
ZNF518A,PFN1,0.0167195629176771
FOXA1,EPN3,0.0167193546476618
ZNF276,PSEN1,0.0167189910924836
ZNF786,GINM1,0.0167188739934784
HOXA2,RBM4B,0.016718721265115
ZNF688,CREB3L2,0.0167183851771247
L3MBTL1,RAC1,0.016718304559444
ZNF486,GALNT7,0.0167182374635993
ZNF146,ZWILCH,0.0167180674858452
IRX5,GLB1L2,0.0167179657201411
ELF3,FAM83E,0.0167178139177018
ZNF385B,HABP2,0.0167172831607333
KMT2A,ATG2B,0.0167172382171021
ZNF777,CNOT3,0.0167171239955199
ZNF83,RNF139-AS1,0.0167171142993975
SPDEF,C5orf49,0.0167168303093568
GRHL1,CAMSAP3,0.0167167970174182
BARX2,ATP6V1G2-DDX39B,0.0167167175854219
KLF5,VSTM5,0.0167166799622413
ZNF140,SLC12A4,0.016716613018144
ETV2,C1orf56,0.0167164504242699
MITF,OLFML1,0.0167162039216896
SOX15,PRRT1,0.0167161528516352
MYSM1,GCC2,0.0167159746954579
SLC2A4RG,ICAM3,0.0167157665172268
ZNF486,JADE3,0.0167156304828748
IRX5,EZR,0.0167155879447293
SOX10,RP11-371I20.2,0.0167153597128067
ZNF446,ERGIC2,0.0167152183591211
ESR2,DIAPH2,0.0167151924284189
